,Nº,NJ,Denominación,ProducciónTotal,CantidaddeJuicios,(Créditos/Activos),(Dispon.+Invers.)/Deudasc/Aseg.,(Dispon.+Invers.+Inmuebles)/Deudasc/Aseg.,(Dispon.+Invers.+Inmueb.)/(Deudasc/Aseg.+Comp.Técn.),(Inversiones+Inmuebles)/Activos,Superávit/CapitalRequerido,(Dispon.+Invers.)/CompromisosExigibles,Fecha,Categoría,% Mercado
694,106.0,A,SURCO,0.0769883505887766,450.0,34.0391422482622,141.165249679183,160.09306454516,156.214030012642,55.6833819936783,42.915824691358,436.835071421825,2017-03,Patrimoniales y Mixtas,0.11
695,107.0,A,TESTIMONIO,0.0876778859704927,37.0,32.0516240309232,357.05431782327,358.803149441482,155.450274861422,61.9704009486892,22.5150362936413,56.3044050044563,2017-03,Patrimoniales y Mixtas,0.13
696,108.0,A,TPC,0.0478684917168684,1807.0,58.3789059937809,61.5945219942951,61.5945219942951,78.7097263662259,21.2545802778353,5.65615454545455,11.4093398986071,2017-03,Patrimoniales y Mixtas,0.07
697,109.0,A,TRAYECTORIA SEGUROS,0.0084503154601521,2.0,12.32378412998,778.85555191924,778.85555191924,381.73284968879,86.6164985451431,23.3608166666667,37.1831335573028,2017-03,Patrimoniales y Mixtas,0.01
698,110.0,C,TRIUNFO,0.31460315367076,1670.0,34.8873915333672,183.964808064295,193.5240610093,172.445637958485,57.3523103093501,321.159440083677,62.9635493279407,2017-03,Patrimoniales y Mixtas,0.46
699,111.0,A,TUTELAR,0.0050593891755533,0.0,11.3912401906175,0.0,0.0,602.468657259628,86.4561642353778,151.90682962963,8.55841235489023,2017-03,Patrimoniales y Mixtas,0.01
700,112.0,A,VICTORIA,0.225601628196234,1357.0,33.7978764904659,130.368831678451,193.445900591693,139.057901523,63.9982544556772,215.696390704251,8.22281712798156,2017-03,Patrimoniales y Mixtas,0.33
701,113.0,A,VIRGINIA,0.131587118048698,14.0,19.200902637594,0.0,0.0,157.234894366548,77.5059590181657,459.26390691477,51.9482101162946,2017-03,Patrimoniales y Mixtas,0.19
702,114.0,A,WARRANTY,0.0,0.0,64.1505632367066,0.0,0.0,0.0,34.1243288448587,-31.3771333333333,151.723612750885,2017-03,Patrimoniales y Mixtas,0.0
703,115.0,A,XL INSURANCE,0.0,28.0,8.67443725085144,759.91401108402,759.91401108402,759.91401108402,85.0513893213886,113.7062,0.0,2017-03,Patrimoniales y Mixtas,0.0
704,116.0,A,ZURICH,2.07993379534057,3193.0,41.9066464643582,124.133020545383,129.495136226937,99.0646228664522,56.0206852951195,109.480084814357,20.1152406245029,2017-03,Patrimoniales y Mixtas,3.04
705,117.0,A,ZURICH SANTANDER,0.833899130734448,56.0,32.4044734754,507.752382743817,507.752382743817,331.529642388701,64.0726704820075,57.0739954751704,22.6830873272208,2017-03,Patrimoniales y Mixtas,1.22
706,1.0,A,ACE,0.85694142361186,370.0,53.1406001173213,177.04287474093,177.04287474093,92.2543740977935,35.0901622426986,24.8030016061225,12.2304786670916,2016-12,Patrimoniales y Mixtas,1.25
707,2.0,A,AFIANZADORA,0.0835624549837549,18.0,56.053159056728,0.0,0.0,215.217387356199,40.3602708005999,36.7512867319573,0.0,2016-12,Patrimoniales y Mixtas,0.12
708,3.0,C,AGROSALTA,0.0914496117736591,2749.0,71.6599734299098,166.439921322379,175.690619809907,143.223943344359,27.3932191094564,0.0,46.4720538147558,2016-12,Patrimoniales y Mixtas,0.13
709,4.0,A,ALBA,0.0495809195938791,48.0,59.5090668346558,207.842163127921,210.748828776406,176.346802915728,24.1413216533236,133.102711111111,10.2810376441936,2016-12,Patrimoniales y Mixtas,0.07
710,5.0,A,ALLIANZ,2.90990622881367,3008.0,35.0552567746895,164.867042297691,164.907935311129,117.913448295242,61.0672960337032,57.5809233684302,9.8614843453998,2016-12,Patrimoniales y Mixtas,4.25
711,6.0,A,ANTÁRTIDA,0.0746035323094373,770.0,38.9550993064828,49.204397832758,79.5738393028075,134.765935450919,24.4471208771743,0.217105555555556,1.01069451190923,2016-12,Patrimoniales y Mixtas,0.11
712,7.0,A,ARGOS,0.0429028345868554,1273.0,13.8278103623578,127.457842263056,129.783219759095,116.583385687655,81.1624993676417,57.4792333333333,15.1379125227806,2016-12,Patrimoniales y Mixtas,0.06
713,8.0,A,ASEGURADORA TOTAL,0.249042918277844,825.0,17.5185218864543,119.159765571293,121.734152424855,104.733266669289,79.4888026204161,3.00345417617516,44.8748973545295,2016-12,Patrimoniales y Mixtas,0.36
714,9.0,A,ASEGURADORES DE CAUCIONES,0.100024786398639,69.0,60.451064499989,353.549557625119,357.851707404698,126.247544346799,32.8015355958112,4.6171844070469,1.57319075454285,2016-12,Patrimoniales y Mixtas,0.15
715,10.0,C,ASOCIACIÓN MUTUAL DAN,0.0,0.0,2.59717466303047,0.0,0.0,0.0,88.7889089126577,134.580022222222,0.0,2016-12,Patrimoniales y Mixtas,0.0
716,11.0,A,ASOCIART RC,0.00555118725328888,13.0,5.80193505142008,629.759923605214,629.759923605214,489.800261112421,84.3711174734108,256.695783333333,21.6059164582144,2016-12,Patrimoniales y Mixtas,0.01
717,12.0,A,ASSEKURANSA,0.0205891929374992,3.0,26.9958826339102,665.967285642032,665.967285642032,379.701758002144,41.6085378245512,4.84838333333333,0.0,2016-12,Patrimoniales y Mixtas,0.03
718,13.0,A,ASSURANT,0.947367642543398,42.0,49.019351580543,348.496687948528,348.496687948528,148.874417436957,37.6192313821383,66.9292423354252,41.666382032391,2016-12,Patrimoniales y Mixtas,1.38
719,14.0,A,BBVA CONSOLIDAR,0.880843895878112,277.0,44.2150854526599,410.868093247216,420.212699297972,153.484984153645,54.8806814428082,162.277183422323,299.84355505451,2016-12,Patrimoniales y Mixtas,1.29
720,15.0,A,BENEFICIO,0.0282470863253414,1.0,44.2409143484413,362.244863426948,362.244863426948,202.810874226335,34.286800953286,34.3407925362836,13.3797532414288,2016-12,Patrimoniales y Mixtas,0.04
721,16.0,A,BERKLEY,0.558729026100041,690.0,21.8963445633927,324.729915430451,343.398953427077,250.629763709344,75.1271003706587,273.004517466468,31.4257760096206,2016-12,Patrimoniales y Mixtas,0.82
722,17.0,C,BERNARDINO RIVADAVIA,2.55788486876328,10249.0,34.8473842745153,148.411163750559,148.936167293881,110.027250891148,62.2891304780778,156.377951041506,97.9094271415022,2016-12,Patrimoniales y Mixtas,3.74
723,18.0,A,BHN,0.208508961970115,6.0,41.6142171629029,713.878587029554,713.878587029554,240.981558987397,56.7456547239291,69.503313290026,2.44576334347692,2016-12,Patrimoniales y Mixtas,0.3
724,19.0,A,BOSTON,0.554094596309053,2645.0,44.6311864639123,92.2904008947002,110.422849102748,84.2230680484945,46.6658823730727,68.0339690853148,12.7526882271868,2016-12,Patrimoniales y Mixtas,0.81
725,20.0,A,BRADESCO,0.0,27.0,0.83587964105658,0.0,0.0,0.0,14.1391464920368,291.271133333333,43.2767306422153,2016-12,Patrimoniales y Mixtas,0.0
726,21.0,O,CAJA DE TUCUMÁN,0.206336430737534,507.0,6.68622105382119,166.0102571886,166.0102571886,147.784709449229,83.2181285089661,248.521346402195,59.9195531917183,2016-12,Patrimoniales y Mixtas,0.3
727,22.0,A,CAJA GENERALES,5.72192367373425,17043.0,20.7793679723561,133.883553339672,135.602596408318,124.106798696942,74.1380019994239,24.9265286497184,17.8235119938126,2016-12,Patrimoniales y Mixtas,8.36
728,23.0,A,CALEDONIA,0.214251172494614,64.0,62.1971310134838,66.4280384917203,66.4280384917203,54.2755600113034,19.9106173623335,-82.8390411716917,18.6222344949095,2016-12,Patrimoniales y Mixtas,0.31
729,24.0,A,CAMINOS PROTEGIDOS,0.0258052008380048,48.0,10.9183971417169,612.316623542502,612.316623542502,592.289021104097,56.0120257034888,59.9468314814815,0.0,2016-12,Patrimoniales y Mixtas,0.04
730,25.0,A,CARDIF,1.00857241082961,33.0,27.6150444355199,480.174134135303,480.174134135303,227.215328993349,67.2355902939355,34.0873769364715,25.975802497208,2016-12,Patrimoniales y Mixtas,1.47
731,26.0,A,CARUSO,0.32877226263386,248.0,5.51019268713598,701.046818063437,701.046818063437,551.605319551298,91.0225525589564,298.688111424168,45.1704681785345,2016-12,Patrimoniales y Mixtas,0.48
732,27.0,A,CESCE,2.79800822056438e-05,5.0,35.2908491826194,0.0,0.0,827.381337994291,51.6377647875774,22.9992333333333,0.0,2016-12,Patrimoniales y Mixtas,0.0
733,28.0,A,CHUBB,0.252550314803584,263.0,40.0496336557551,359.785241877038,359.785241877038,182.258636198325,50.8216662785211,410.220249966614,32.5079699363216,2016-12,Patrimoniales y Mixtas,0.37
734,29.0,A,CNP,0.285747473775824,24.0,8.88343250718994,0.0,0.0,221.382247500737,84.7519724802013,114.115573310393,11.886127506573,2016-12,Patrimoniales y Mixtas,0.42
735,30.0,E,COFACE,0.229601408123992,4.0,35.812278827597,506.907083062677,506.907083062677,157.165220945779,57.068646546263,254.044202098716,10.8463184583088,2016-12,Patrimoniales y Mixtas,0.34
736,31.0,A,COLON,0.14086628303963,0.0,24.7261638101683,677.330289686479,677.330289686479,371.881344766842,67.09471665806,72.5229805645029,522.858772769122,2016-12,Patrimoniales y Mixtas,0.21
737,32.0,A,COMARSEG,0.0,0.0,1.67730735318775,298.955234516674,298.955234516674,327.258386942537,89.0539467465565,16.9593666666667,58.6909636742036,2016-12,Patrimoniales y Mixtas,0.0
738,33.0,A,CONFLUENCIA,3.04520253646166e-07,0.0,1.69425749926362,0.0,0.0,0.0,17.9223875277644,8.6086,387.443406334376,2016-12,Patrimoniales y Mixtas,0.0
739,34.0,A,CONSTRUCCIÓN,0.193445917108049,86.0,21.692204331989,184.611074405707,247.506396204632,227.567401006998,53.3629326514815,18.5375667305581,11.0694083747339,2016-12,Patrimoniales y Mixtas,0.28
740,35.0,C,COOP. MUTUAL PATRONAL,0.518872178950601,576.0,33.7542967628578,162.03440349073,162.51064488238,111.631392118947,62.1093436691584,80.5476148168939,57.0244444530178,2016-12,Patrimoniales y Mixtas,0.76
741,36.0,C,COPAN,0.0891757750269965,597.0,37.4025206908195,169.542920234178,179.620327887838,130.890673345002,46.9475241028463,87.6452481481481,37.7738816135942,2016-12,Patrimoniales y Mixtas,0.13
742,37.0,A,COSENA,0.0339838954218416,5.0,49.6733715893838,797.556227072933,797.556227072933,262.98660851185,20.1285497692524,1.05940277777778,0.0,2016-12,Patrimoniales y Mixtas,0.05
743,38.0,A,CREDITO Y CAUCION,0.0412506858349197,0.0,41.5345737578613,0.0,0.0,344.296571923533,49.6016829344784,98.4538095503711,0.0,2016-12,Patrimoniales y Mixtas,0.06
744,39.0,A,CRÉDITOS Y GARANTÍAS,0.110436496789137,55.0,52.3182995722915,160.439493039864,160.439493039864,126.869488865074,45.6778705672889,167.252037777778,13.0140174489025,2016-12,Patrimoniales y Mixtas,0.16
745,40.0,C,DULCE,0.0,0.0,22.7889283038068,0.0,0.0,0.0,62.8977112521599,230.101483452894,0.0,2016-12,Patrimoniales y Mixtas,0.0
746,41.0,A,EQUITATIVA DEL PLATA,0.212707803706385,500.0,37.9394056609911,144.131402051484,152.832436870802,111.594756436585,37.728235589212,45.9553490512591,13.4708036779929,2016-12,Patrimoniales y Mixtas,0.31
747,42.0,A,ESCUDO,0.256730558726664,1670.0,66.9725524650202,54.7157125655457,64.0748238463771,57.010729503564,23.051172731881,-166.538585131981,4.31434632088085,2016-12,Patrimoniales y Mixtas,0.37
748,43.0,A,EUROAMÉRICA,0.000779949454448706,0.0,5.18825516988901,0.0,0.0,0.0,94.6660044464141,0.194244444444444,0.0,2016-12,Patrimoniales y Mixtas,0.0
749,44.0,A,FED. PATRONAL,7.08244853548735,29288.0,18.7276157393767,164.962109928406,165.124578881077,133.717642440124,77.48923615809,15.1204530442938,72.3468920732866,2016-12,Patrimoniales y Mixtas,10.34
750,45.0,A,FIANZAS Y CRÉDITO,0.110500456700611,6.0,74.4884190919097,797.496587547068,797.496587547068,119.399297780833,17.8694190324308,25.9292851851852,0.0,2016-12,Patrimoniales y Mixtas,0.16
751,46.0,A,FINISTERRE,0.00697186863782687,0.0,5.58800986415989,0.0,0.0,0.0,75.838402135912,9.29688085106383,305.310215357377,2016-12,Patrimoniales y Mixtas,0.01
752,47.0,A,GALICIA,1.33187190017549,55.0,31.0244166651117,600.149415372389,603.913258439727,333.877113733639,61.9333074754799,16.4950601984251,53.2007515627515,2016-12,Patrimoniales y Mixtas,1.95
753,48.0,A,GENERALI,0.0975567997190615,843.0,45.8750172401889,126.801165755514,126.801165755514,105.244047015304,42.8912466239826,22.1046852179668,5.3481098208873,2016-12,Patrimoniales y Mixtas,0.14
754,49.0,A,HAMBURGO,0.143092635181841,262.0,26.4141756459682,198.621514913939,199.623148664538,154.090717673105,28.3142039474291,69.4799965039876,122.335353360177,2016-12,Patrimoniales y Mixtas,0.21
755,50.0,A,HANSEATICA,0.0449510781618131,4.0,51.3367401773503,308.766800894121,308.766800894121,146.11588442619,34.9545422435843,34.2347666666667,7.06319978263401,2016-12,Patrimoniales y Mixtas,0.07
756,51.0,A,HDI,0.431367227380095,3567.0,37.2398697669699,152.557163491065,164.023419504691,113.170223785229,56.5010677445954,32.6762533162916,22.6698422472196,2016-12,Patrimoniales y Mixtas,0.63
757,52.0,A,HOLANDO SUDAMERICANA,0.613598561881104,3163.0,40.3016546632109,113.037870833645,113.132360209854,94.5082694185081,45.9981935316294,8.08937693011876,10.639044685538,2016-12,Patrimoniales y Mixtas,0.9
758,53.0,A,HORIZONTE,0.283321515459054,5656.0,72.4514041197056,30.2862822287252,42.077779687099,42.6533181986243,22.0415289144182,-279.298593677875,1.47114642198935,2016-12,Patrimoniales y Mixtas,0.41
759,54.0,A,IAM,0.0560822701812941,11.0,23.6674966712551,273.842359380121,311.818310923283,193.43666900873,42.0320835507446,19.8613555555556,15.4087446321819,2016-12,Patrimoniales y Mixtas,0.08
760,55.0,O,INST. ENTRE RÍOS,0.818347370185848,2804.0,32.5287530551005,166.038629660529,201.183274656597,144.625813470499,65.1977801751983,154.231424583323,127.327685163688,2016-12,Patrimoniales y Mixtas,1.2
761,56.0,O,INSTITUTO DE JUJUY,0.00523217640337296,0.0,5.64279463112566,0.0,0.0,0.0,69.9980805985875,54.7485416666667,934.665606783254,2016-12,Patrimoniales y Mixtas,0.01
762,57.0,A,INSTITUTO DE SEGUROS,0.0889283241527855,160.0,18.3097387360966,408.151695975398,408.151695975398,302.290003559416,74.7054427323012,92.0505030905175,0.0,2016-12,Patrimoniales y Mixtas,0.13
763,58.0,A,INSUR,0.0768006543138014,0.0,38.5426616886315,867.580372378015,867.580372378015,172.136454401291,58.4945885990037,176.771528447462,164.905557677776,2016-12,Patrimoniales y Mixtas,0.11
764,59.0,A,INTÉGRITY,0.282530167050211,1537.0,36.7399643226633,132.370550639044,132.370550639044,110.308073024019,49.8602072060594,133.272133210485,54.1469596671423,2016-12,Patrimoniales y Mixtas,0.41
765,60.0,A,INTERACCIÓN,0.115582012818727,15.0,40.1897683920582,187.261955507372,187.261955507372,188.6091194387,54.4660497197627,67.9828935056971,6.45403788390374,2016-12,Patrimoniales y Mixtas,0.17
766,61.0,A,JUNCAL PATRIMONIALES,0.0,197.0,67.6208413582283,46.9013910497173,50.6907875214686,52.3888773055794,30.4507994265353,21.5501555555556,845.294212129604,2016-12,Patrimoniales y Mixtas,0.0
767,62.0,A,LATITUD SUR,0.0717062596217919,186.0,49.862716785989,81.9739126678952,106.520972533312,98.4912557546553,32.7632138549187,32.9532705654875,27.1360721478141,2016-12,Patrimoniales y Mixtas,0.1
768,63.0,A,LIBRA,0.00446489803667847,0.0,15.8372145226728,94.0291612169056,523.640303242302,330.101598042438,73.1825303164412,-29.6992651851852,0.0,2016-12,Patrimoniales y Mixtas,0.01
769,64.0,A,LIDER MOTOS,0.0,0.0,1.83324084793267,0.0,0.0,0.0,98.1258087294205,1.46384166666667,0.0,2016-12,Patrimoniales y Mixtas,0.0
770,65.0,A,LIDERAR,0.648112837183518,16037.0,18.0163248154839,135.303273238117,143.066248240797,127.33343681306,72.660104619069,24.0167820468455,31.1369561174931,2016-12,Patrimoniales y Mixtas,0.95
771,66.0,C,LUZ Y FUERZA,0.0225234515363146,241.0,17.3990696884252,190.712640216221,248.716461327498,200.853449589768,77.5952525378716,47.7109619047619,15.1288865868894,2016-12,Patrimoniales y Mixtas,0.03
772,67.0,A,MAPFRE,1.57671682404467,2199.0,45.1051786944268,121.616629664501,127.013570961397,92.5183704260588,48.7274539750858,37.8460649251022,4.7211934780561,2016-12,Patrimoniales y Mixtas,2.3
773,68.0,A,MERCANTIL ANDINA,2.17653961212513,2349.0,43.4113752648228,106.524634647313,124.727877173908,89.5350029860174,48.6442567914923,16.6866145809288,22.1900442914746,2016-12,Patrimoniales y Mixtas,3.18
774,69.0,A,MERCANTIL ASEGURADORA,0.00703730394993036,1.0,2.37632434178365,911.688160850464,0.0,0.0,81.2592606940153,6.30771388888889,0.0,2016-12,Patrimoniales y Mixtas,0.01
775,70.0,A,MERIDIONAL,1.67587109666543,3828.0,56.2498757626707,174.784694251721,191.302178828814,92.4188605281931,34.1704011665609,154.495691460603,27.183115759718,2016-12,Patrimoniales y Mixtas,2.45
776,71.0,A,METLIFE,0.980960477623311,466.0,12.9004128332754,834.066664740266,834.066664740266,170.359393016452,82.2853972886539,123.202922185878,115.708008499244,2016-12,Patrimoniales y Mixtas,1.43
777,72.0,A,METROPOL,0.0370638909198836,464.0,37.267169069875,132.38726440122,169.765843381241,119.965102513004,62.3304614218173,41.4102027777778,0.0,2016-12,Patrimoniales y Mixtas,0.05
778,73.0,A,NACIÓN,2.82954906951542,6631.0,37.4966592154803,183.899682653131,183.899682653131,127.919451664682,59.4957950556544,356.786108340881,11.2908376082927,2016-12,Patrimoniales y Mixtas,4.13
779,74.0,A,NATIVA,0.083845007146303,424.0,31.7067704837983,132.942260386454,133.965257049647,107.162674612976,57.5927368831102,13.8037537037037,46.4961521671287,2016-12,Patrimoniales y Mixtas,0.12
780,75.0,A,NIVEL,0.0371040183150072,351.0,23.870816734442,101.309125138221,132.693036446907,112.366160091907,68.2098854199547,0.405511111111111,202.670256035876,2016-12,Patrimoniales y Mixtas,0.05
781,76.0,A,NOBLE,0.0508169414192073,962.0,29.09293220426,112.455086549048,112.455086549048,88.9523910447365,60.6506413056428,5.34218888888889,46.2484419355679,2016-12,Patrimoniales y Mixtas,0.07
782,77.0,A,NORTE,0.49484426032716,831.0,45.9979436905776,167.693334709579,169.152160114886,98.0806652322136,49.4314612174905,99.7066402729287,24.9834855396526,2016-12,Patrimoniales y Mixtas,0.72
783,78.0,C,NUEVA,0.208327663553205,1713.0,28.0118676071315,135.098170838166,135.098170838166,153.681793894746,45.6178185472418,251.279907206913,43.2981263525815,2016-12,Patrimoniales y Mixtas,0.3
784,79.0,A,OPCION,0.277789211506694,0.0,32.4970471337275,237.522682029053,237.522682029053,211.352609555984,58.64099556616,52.9370672184298,29.074398845793,2016-12,Patrimoniales y Mixtas,0.41
785,80.0,A,ORBIS,0.806569197480673,4452.0,60.6962990594707,86.2126913219556,107.509332757945,63.0745472588916,34.0309989118607,5.16734186214218,20.5625540368584,2016-12,Patrimoniales y Mixtas,1.18
786,81.0,A,ORIGENES,0.269673085938073,4.0,23.4508448188992,503.834376832545,503.834376832545,267.217037255049,71.3489674979245,14.5912784226348,13.8673531339812,2016-12,Patrimoniales y Mixtas,0.39
787,82.0,A,PARANÁ,0.594136100733801,5204.0,39.2498606753591,90.7356725179058,94.4113391171446,100.734637955843,35.9236166543802,14.3246143945978,6.44772886261692,2016-12,Patrimoniales y Mixtas,0.87
788,83.0,A,PERSEVERANCIA,0.313694035914548,1663.0,29.1878446999515,120.860399993325,125.978976798849,102.888883932895,63.3057969776252,40.7112002324812,107.134492889344,2016-12,Patrimoniales y Mixtas,0.46
789,84.0,A,PREVINCA,0.0404078065087544,1.0,23.6244686338946,493.42113891324,554.863956102303,401.553855396238,67.0205831385171,101.360818277213,12.3261646265871,2016-12,Patrimoniales y Mixtas,0.06
790,85.0,C,PRODUCTORES DE FRUTAS,0.166089665197116,1233.0,64.1706103323523,39.6360848832354,39.6360848832354,38.201459737713,18.8751422567515,-215.53380751483,6.3336012638637,2016-12,Patrimoniales y Mixtas,0.24
791,86.0,A,PROGRESO,0.0843808577332328,1103.0,35.1765838684998,96.7404175570759,153.676785785764,106.345749598036,59.4102792727366,-19.6372745500777,4.01629664746003,2016-12,Patrimoniales y Mixtas,0.12
792,87.0,A,PROVINCIA,2.43271469165061,9896.0,33.1725411434923,104.924985128763,104.981801678738,88.9073642684829,64.4128396497112,-53.916976233129,325.470775272821,2016-12,Patrimoniales y Mixtas,3.55
793,88.0,A,PRUDENCIA,0.12260330357112,1657.0,51.0704836687421,100.592911352572,100.592911352572,89.089978908787,37.6629343128002,24.9932376578566,10.5578728675059,2016-12,Patrimoniales y Mixtas,0.18
794,89.0,A,QBE BUENOS AIRES,2.11801191488595,5210.0,35.4181882612011,138.031992800875,138.031992800875,96.9553721448055,60.5564738824739,34.8152806476338,8.86132558994033,2016-12,Patrimoniales y Mixtas,3.09
795,90.0,A,QUALIA,0.241635061902467,0.0,5.42010764080849,488.323419946402,488.323419946402,488.323419946402,93.7574278246819,58.4491167843457,36.4501898806089,2016-12,Patrimoniales y Mixtas,0.35
